run_date,track_id,frame_count,first_image_id,last_image_id,median_peak_snr,mean_step_px,motion_consistency,candidate_score,temporal_quality,quality_reason,candidate_ids
2000-12-31,T0072,1,N1356977733,N1356977733,8.71,0.00,1.000,0.2897,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0031
2001-01-13,T2039,1,N1358117287,N1358117287,21.18,0.00,1.000,0.2896,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358117287-0268
2001-01-13,T0644,1,N1358065987,N1358065987,12.85,0.00,1.000,0.2896,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065987-0629
2001-01-13,T1179,1,N1358106096,N1358106096,8.68,0.00,1.000,0.2896,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358106096-1045
2001-01-08,T1042,1,N1357640793,N1357640793,12.84,0.00,1.000,0.2895,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0127
2001-01-08,T3612,1,N1357669985,N1357669985,12.84,0.00,1.000,0.2895,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357669985-0275
2001-01-08,T5115,1,N1357687985,N1357687985,12.84,0.00,1.000,0.2895,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357687985-0694
2001-01-01,T0612,1,N1357033649,N1357033649,8.66,0.00,1.000,0.2895,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357033649-0033
2001-01-08,T5112,1,N1357687985,N1357687985,21.15,0.00,1.000,0.2894,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357687985-0660
2001-01-08,T2795,1,N1357658284,N1357658284,12.81,0.00,1.000,0.2894,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357658284-0152
2001-01-05,T0223,1,N1357356835,N1357356835,8.64,0.00,1.000,0.2893,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357356835-0203
2001-01-05,T0214,1,N1357356475,N1357356475,8.63,0.00,1.000,0.2893,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357356475-0322
2001-01-08,T1728,1,N1357647093,N1357647093,8.62,0.00,1.000,0.2892,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-4457
2001-01-08,T1771,1,N1357647093,N1357647093,8.62,0.00,1.000,0.2892,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-4989
2001-01-08,T2469,1,N1357656093,N1357656093,8.61,0.00,1.000,0.2892,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-4454
2001-01-08,T2513,1,N1357656093,N1357656093,8.61,0.00,1.000,0.2892,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-4995
2001-01-13,T0655,1,N1358069418,N1358069418,21.10,0.00,1.000,0.2891,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358069418-0010
2001-01-08,T0571,1,N1357631793,N1357631793,12.77,0.00,1.000,0.2891,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357631793-1190
2001-01-08,T2046,1,N1357649284,N1357649284,21.09,0.00,1.000,0.2890,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357649284-0157
2001-01-08,T1807,1,N1357647093,N1357647093,21.05,0.00,1.000,0.2888,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-5463
2001-01-13,T1299,1,N1358106096,N1358106096,12.71,0.00,1.000,0.2888,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358106096-2861
2000-12-31,T0181,1,N1356982205,N1356982205,8.54,0.00,1.000,0.2888,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356982205-0010
2001-01-01,T0079,1,N1357015011,N1357015011,21.04,0.00,1.000,0.2887,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357015011-0069
2001-01-01,T0621,1,N1357033649,N1357033649,16.87,0.00,1.000,0.2887,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357033649-0149
2001-01-08,T2288,1,N1357656093,N1357656093,12.69,0.00,1.000,0.2886,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-0548
2001-01-13,T0015,1,N1358061096,N1358061096,12.69,0.00,1.000,0.2886,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358061096-0090
2001-01-08,T2798,1,N1357658284,N1357658284,21.00,0.00,1.000,0.2885,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357658284-0193
2001-01-01,T0130,1,N1357015011,N1357015011,16.83,0.00,1.000,0.2885,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357015011-0449
2001-01-05,T0122,1,N1357352363,N1357352363,16.83,0.00,1.000,0.2885,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357352363-0054
2001-01-08,T4190,1,N1357676794,N1357676794,8.51,0.00,1.000,0.2885,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357676794-0795
2001-01-08,T3889,1,N1357674094,N1357674094,12.66,0.00,1.000,0.2884,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357674094-3470
2001-01-08,T1373,1,N1357642815,N1357642815,12.65,0.00,1.000,0.2884,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357642815-0589
2001-01-08,T2808,1,N1357658284,N1357658284,12.64,0.00,1.000,0.2883,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357658284-1747
2001-01-13,T1767,1,N1358115096,N1358115096,8.47,0.00,1.000,0.2883,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358115096-1338
2001-01-05,T0046,1,N1357345279,N1357345279,8.46,0.00,1.000,0.2883,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357345279-0214
2001-01-08,T2930,1,N1357664415,N1357664415,20.94,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357664415-0009
2001-01-08,T1109,1,N1357640793,N1357640793,12.62,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0568
2001-01-08,T1136,1,N1357640793,N1357640793,12.62,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0755
2001-01-08,T1163,1,N1357640793,N1357640793,12.62,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0904
2001-01-05,T0322,1,N1357370252,N1357370252,8.45,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357370252-0166
2001-01-11,T0107,1,N1357876443,N1357876443,8.45,0.00,1.000,0.2882,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357876443-0234
2001-01-08,T2052,1,N1357649284,N1357649284,12.59,0.00,1.000,0.2881,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357649284-1776
2001-01-08,T2146,1,N1357651984,N1357651984,20.91,0.00,1.000,0.2880,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651984-0312
2000-12-31,T0299,1,N1356986677,N1356986677,8.42,0.00,1.000,0.2880,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356986677-0007
2001-01-05,T0058,1,N1357345639,N1357345639,8.40,0.00,1.000,0.2879,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357345639-0155
2001-01-09,T0181,1,N1357763998,N1357763998,8.40,0.00,1.000,0.2879,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357763998-0174
2000-12-31,T0051,1,N1356977373,N1356977373,20.88,0.00,1.000,0.2878,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977373-0125
2001-01-08,T1515,1,N1357646584,N1357646584,20.87,0.00,1.000,0.2877,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357646584-0043
2001-01-13,T0887,1,N1358101818,N1358101818,20.86,0.00,1.000,0.2877,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358101818-0038
2001-01-13,T1579,1,N1358110987,N1358110987,16.69,0.00,1.000,0.2877,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358110987-0495
2001-01-04,T0048,1,N1357313975,N1357313975,8.37,0.00,1.000,0.2877,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357313975-0226
2001-01-08,T3554,1,N1357669816,N1357669816,20.84,0.00,1.000,0.2875,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357669816-0156
2001-01-08,T2138,1,N1357651984,N1357651984,16.65,0.00,1.000,0.2874,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651984-0044
2001-01-13,T0169,1,N1358061096,N1358061096,12.48,0.00,1.000,0.2874,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358061096-1272
2001-01-08,T5059,1,N1357687816,N1357687816,16.63,0.00,1.000,0.2873,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357687816-0381
2001-01-13,T0937,1,N1358101818,N1358101818,16.63,0.00,1.000,0.2873,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358101818-0415
2001-01-08,T3901,1,N1357674094,N1357674094,12.46,0.00,1.000,0.2873,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357674094-4132
2001-01-10,T0424,1,N1357863027,N1357863027,8.31,0.00,1.000,0.2873,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357863027-0226
2001-01-05,T0436,1,N1357378836,N1357378836,8.29,0.00,1.000,0.2873,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357378836-0199
2001-01-08,T1852,1,N1357649115,N1357649115,20.78,0.00,1.000,0.2872,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357649115-0156
2001-01-08,T3744,1,N1357673585,N1357673585,20.78,0.00,1.000,0.2872,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357673585-0017
2001-01-08,T4939,1,N1357685285,N1357685285,16.62,0.00,1.000,0.2872,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357685285-0035
2000-12-31,T0077,1,N1356977733,N1356977733,8.27,0.00,1.000,0.2871,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0058
2001-01-13,T0622,1,N1358065987,N1358065987,20.74,0.00,1.000,0.2870,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065987-0214
2001-01-08,T4004,1,N1357676116,N1357676116,16.56,0.00,1.000,0.2869,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357676116-0179
2001-01-01,T0713,1,N1357038121,N1357038121,8.23,0.00,1.000,0.2869,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357038121-0012
2001-01-08,T2145,1,N1357651984,N1357651984,20.71,0.00,1.000,0.2868,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651984-0225
2001-01-08,T0987,1,N1357638093,N1357638093,12.38,0.00,1.000,0.2868,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357638093-4941
2000-12-31,T0282,1,N1356985927,N1356985927,16.53,0.00,1.000,0.2867,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356985927-0425
2001-01-08,T1821,1,N1357647093,N1357647093,12.37,0.00,1.000,0.2867,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-5671
2001-01-10,T0411,1,N1357863027,N1357863027,12.36,0.00,1.000,0.2867,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357863027-0018
2001-01-05,T0024,1,N1357344889,N1357344889,8.19,0.00,1.000,0.2867,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357344889-0170
2001-01-08,T1346,1,N1357642815,N1357642815,20.68,0.00,1.000,0.2866,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357642815-0417
2000-12-31,T0073,1,N1356977733,N1356977733,8.18,0.00,1.000,0.2866,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0032
2000-12-31,T0078,1,N1356977733,N1356977733,8.18,0.00,1.000,0.2866,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0063
2001-01-08,T2088,1,N1357651815,N1357651815,20.67,0.00,1.000,0.2865,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651815-0119
2001-01-04,T0103,1,N1357318447,N1357318447,12.33,0.00,1.000,0.2865,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357318447-0052
2001-01-13,T0614,1,N1358065987,N1358065987,20.66,0.00,1.000,0.2864,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065987-0062
2001-01-08,T4961,1,N1357685285,N1357685285,20.65,0.00,1.000,0.2864,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357685285-0237
2001-01-11,T0371,1,N1357909999,N1357909999,16.48,0.00,1.000,0.2864,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357909999-0179
2001-01-08,T1061,1,N1357640793,N1357640793,12.31,0.00,1.000,0.2864,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0258
2001-01-08,T1084,1,N1357640793,N1357640793,12.30,0.00,1.000,0.2863,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0413
2001-01-08,T0691,1,N1357633815,N1357633815,16.46,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357633815-0524
2001-01-05,T0417,1,N1357378836,N1357378836,12.29,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357378836-0040
2001-01-08,T4514,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-0948
2001-01-08,T4526,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-1071
2001-01-08,T4713,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-5011
2001-01-08,T4727,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-5202
2001-01-08,T4760,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-5653
2001-01-08,T4767,1,N1357683094,N1357683094,12.28,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-5749
2001-01-10,T0297,1,N1357806498,N1357806498,8.12,0.00,1.000,0.2862,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357806498-0261
2001-01-01,T0775,1,N1357042233,N1357042233,16.41,0.00,1.000,0.2859,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357042233-0067
2000-12-31,T0407,1,N1356991149,N1356991149,20.55,0.00,1.000,0.2858,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356991149-0213
2001-01-13,T1586,1,N1358114418,N1358114418,16.39,0.00,1.000,0.2858,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358114418-0025
2001-01-04,T0119,1,N1357327001,N1357327001,12.22,0.00,1.000,0.2858,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357327001-0011
2001-01-01,T0631,1,N1357037371,N1357037371,20.54,0.00,1.000,0.2857,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357037371-0006
2001-01-13,T1953,1,N1358117118,N1358117118,20.53,0.00,1.000,0.2857,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358117118-0041
2001-01-13,T1589,1,N1358114418,N1358114418,20.51,0.00,1.000,0.2856,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358114418-0041
2001-01-10,T0212,1,N1357797554,N1357797554,16.34,0.00,1.000,0.2856,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357797554-0303
2001-01-13,T1281,1,N1358106096,N1358106096,12.19,0.00,1.000,0.2856,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358106096-2751
2001-01-08,T2089,1,N1357651815,N1357651815,20.50,0.00,1.000,0.2855,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651815-0129
2001-01-08,T2299,1,N1357656093,N1357656093,12.17,0.00,1.000,0.2855,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-0824
2000-12-31,T0109,1,N1356977733,N1356977733,20.49,0.00,1.000,0.2854,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0387
2001-01-10,T0369,1,N1357811330,N1357811330,20.49,0.00,1.000,0.2854,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357811330-0146
2000-12-31,T0079,1,N1356977733,N1356977733,20.48,0.00,1.000,0.2854,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356977733-0106
2001-01-01,T0078,1,N1357015011,N1357015011,16.31,0.00,1.000,0.2854,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357015011-0056
2001-01-08,T3831,1,N1357674094,N1357674094,12.13,0.00,1.000,0.2853,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357674094-2083
2001-01-13,T0231,1,N1358061096,N1358061096,16.29,0.00,1.000,0.2852,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358061096-2065
2001-01-08,T0505,1,N1357631284,N1357631284,20.43,0.00,1.000,0.2851,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357631284-0053
2001-01-09,T0193,1,N1357764358,N1357764358,20.42,0.00,1.000,0.2850,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357764358-0070
2001-01-08,T5063,1,N1357687816,N1357687816,16.24,0.00,1.000,0.2850,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357687816-0401
2001-01-01,T0543,1,N1357029177,N1357029177,20.40,0.00,1.000,0.2849,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357029177-0389
2001-01-01,T0409,1,N1357024705,N1357024705,16.23,0.00,1.000,0.2849,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357024705-0225
2001-01-13,T1461,1,N1358108287,N1358108287,16.22,0.00,1.000,0.2848,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358108287-0160
2001-01-10,T0015,1,N1357777414,N1357777414,12.05,0.00,1.000,0.2848,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357777414-0047
2001-01-10,T0056,1,N1357781886,N1357781886,12.05,0.00,1.000,0.2848,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357781886-0060
2001-01-13,T0545,1,N1358065818,N1358065818,20.37,0.00,1.000,0.2847,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065818-0027
2001-01-08,T0122,1,N1357629093,N1357629093,12.03,0.00,1.000,0.2847,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357629093-0305
2001-01-08,T2832,1,N1357660815,N1357660815,20.36,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357660815-0053
2001-01-08,T1576,1,N1357647093,N1357647093,12.02,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-1201
2001-01-08,T1720,1,N1357647093,N1357647093,12.02,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-4088
2001-01-08,T1796,1,N1357647093,N1357647093,12.02,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-5342
2001-01-08,T1831,1,N1357647093,N1357647093,12.02,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-5820
2001-01-08,T0833,1,N1357638093,N1357638093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357638093-0315
2001-01-08,T2310,1,N1357656093,N1357656093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-1036
2001-01-08,T2323,1,N1357656093,N1357656093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-1179
2001-01-08,T2538,1,N1357656093,N1357656093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-5349
2001-01-08,T2563,1,N1357656093,N1357656093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-5678
2001-01-08,T2574,1,N1357656093,N1357656093,12.01,0.00,1.000,0.2846,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-5830
2001-01-01,T0655,1,N1357037371,N1357037371,20.32,0.00,1.000,0.2844,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357037371-0154
2001-01-13,T1565,1,N1358110987,N1358110987,20.31,0.00,1.000,0.2844,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358110987-0012
2001-01-01,T0771,1,N1357042233,N1357042233,16.14,0.00,1.000,0.2844,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357042233-0035
2001-01-04,T0080,1,N1357318057,N1357318057,11.98,0.00,1.000,0.2844,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357318057-0072
2001-01-01,T0685,1,N1357037371,N1357037371,16.14,0.00,1.000,0.2843,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357037371-0362
2000-12-31,T0321,1,N1356986677,N1356986677,16.13,0.00,1.000,0.2843,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356986677-0324
2001-01-13,T0927,1,N1358101818,N1358101818,16.13,0.00,1.000,0.2843,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358101818-0306
2001-01-05,T0337,1,N1357373974,N1357373974,11.97,0.00,1.000,0.2843,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357373974-0083
2001-01-13,T0227,1,N1358061096,N1358061096,11.96,0.00,1.000,0.2843,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358061096-2038
2001-01-10,T0154,1,N1357790830,N1357790830,11.96,0.00,1.000,0.2842,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357790830-0088
2001-01-08,T0596,1,N1357631793,N1357631793,11.93,0.00,1.000,0.2841,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357631793-1302
2001-01-08,T4766,1,N1357683094,N1357683094,11.93,0.00,1.000,0.2841,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-5711
2000-12-31,T0035,1,N1356976983,N1356976983,16.08,0.00,1.000,0.2840,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356976983-0304
2001-01-01,T0080,1,N1357015011,N1357015011,16.08,0.00,1.000,0.2840,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357015011-0074
2001-01-08,T0990,1,N1357638093,N1357638093,11.91,0.00,1.000,0.2840,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357638093-4980
2001-01-08,T2063,1,N1357649793,N1357649793,20.23,0.00,1.000,0.2839,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357649793-0087
2001-01-05,T0297,1,N1357369892,N1357369892,16.07,0.00,1.000,0.2839,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357369892-0013
2001-01-08,T0119,1,N1357629093,N1357629093,11.90,0.00,1.000,0.2839,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357629093-0266
2001-01-13,T0708,1,N1358069418,N1358069418,11.90,0.00,1.000,0.2839,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358069418-0607
2001-01-10,T0182,1,N1357797554,N1357797554,20.21,0.00,1.000,0.2838,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357797554-0045
2001-01-13,T1735,1,N1358115096,N1358115096,16.05,0.00,1.000,0.2838,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358115096-0006
2001-01-08,T2332,1,N1357656093,N1357656093,11.88,0.00,1.000,0.2838,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357656093-1376
2001-01-05,T0115,1,N1357352003,N1357352003,20.20,0.00,1.000,0.2837,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357352003-0278
2001-01-08,T2787,1,N1357658284,N1357658284,20.19,0.00,1.000,0.2837,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357658284-0016
2001-01-08,T1547,1,N1357647093,N1357647093,11.87,0.00,1.000,0.2837,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357647093-0750
2001-01-08,T4594,1,N1357683094,N1357683094,11.86,0.00,1.000,0.2837,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357683094-2730
2001-01-08,T1103,1,N1357640793,N1357640793,16.02,0.00,1.000,0.2836,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0545
2001-01-13,T1515,1,N1358110818,N1358110818,16.02,0.00,1.000,0.2836,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358110818-0222
2001-01-08,T1851,1,N1357649115,N1357649115,16.01,0.00,1.000,0.2836,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357649115-0132
2001-01-08,T5111,1,N1357687985,N1357687985,20.17,0.00,1.000,0.2835,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357687985-0655
2001-01-08,T3596,1,N1357669816,N1357669816,16.00,0.00,1.000,0.2835,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357669816-0446
2001-01-04,T0215,1,N1357331863,N1357331863,11.83,0.00,1.000,0.2835,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357331863-0058
2000-12-31,T0146,1,N1356981455,N1356981455,15.99,0.00,1.000,0.2834,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356981455-0228
2000-12-31,T0280,1,N1356985927,N1356985927,15.98,0.00,1.000,0.2834,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1356985927-0402
2001-01-08,T1402,1,N1357642984,N1357642984,11.82,0.00,1.000,0.2834,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357642984-0638
2001-01-13,T0615,1,N1358065987,N1358065987,20.13,0.00,1.000,0.2833,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065987-0074
2001-01-13,T2036,1,N1358117287,N1358117287,15.97,0.00,1.000,0.2833,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358117287-0226
2001-01-08,T2155,1,N1357651984,N1357651984,15.96,0.00,1.000,0.2833,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357651984-0475
2001-01-08,T1407,1,N1357646415,N1357646415,20.12,0.00,1.000,0.2832,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357646415-0046
2001-01-08,T4161,1,N1357676285,N1357676285,20.07,0.00,1.000,0.2829,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357676285-0018
2001-01-13,T1578,1,N1358110987,N1358110987,11.73,0.00,1.000,0.2829,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358110987-0483
2001-01-01,T0191,1,N1357015761,N1357015761,15.88,0.00,1.000,0.2828,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357015761-0332
2001-01-08,T1031,1,N1357640793,N1357640793,15.88,0.00,1.000,0.2828,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357640793-0006
2001-01-08,T3884,1,N1357674094,N1357674094,11.72,0.00,1.000,0.2828,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357674094-3356
2001-01-13,T0029,1,N1358061096,N1358061096,11.72,0.00,1.000,0.2828,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358061096-0154
2001-01-13,T0617,1,N1358065987,N1358065987,20.04,0.00,1.000,0.2827,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1358065987-0085
2001-01-08,T3464,1,N1357667285,N1357667285,20.03,0.00,1.000,0.2827,single_frame_not_temporal,Only one frame; cannot support temporal persistence.,1357667285-0102
