image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1358114418,T1644,1358114418-0739,0.4352,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,191.34,834.89,11.44,4,0.00,4,11.44,8.62,34.49,1.33,3.60,,"2 frame(s); median area 3.5 px; net motion dx=65.4, dy=20.7; flags: none"
N1358115096,T1644,1358115096-0853,0.4352,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,256.70,855.64,8.64,3,0.00,3,8.64,7.99,23.98,1.08,1.73,,"2 frame(s); median area 3.5 px; net motion dx=65.4, dy=20.7; flags: none"
N1358114418,T1667,1358114418-1158,0.4352,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,59.96,868.65,8.82,3,0.00,3,8.82,8.48,25.44,1.04,1.73,,"2 frame(s); median area 3.5 px; net motion dx=45.0, dy=9.8; flags: none"
N1358115096,T1667,1358115096-1272,0.4352,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,104.94,878.50,11.25,4,0.00,4,11.25,9.85,39.40,1.14,2.62,,"2 frame(s); median area 3.5 px; net motion dx=45.0, dy=9.8; flags: none"
N1358114587,T1734,1358114587-1540,0.4350,2,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,335.05,1001.34,10.62,3,0.00,3,10.62,9.35,28.04,1.14,4.39,,"2 frame(s); median area 3.5 px; net motion dx=-6.8, dy=-82.6; flags: none"
N1358115096,T1734,1358115096-2115,0.4350,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,328.23,918.73,9.39,4,0.00,4,9.39,8.54,34.16,1.10,2.45,,"2 frame(s); median area 3.5 px; net motion dx=-6.8, dy=-82.6; flags: none"
N1358114418,T1602,1358114418-0154,0.4348,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,442.68,724.95,11.34,3,0.00,3,11.34,9.36,28.09,1.21,4.39,,"2 frame(s); median area 3.5 px; net motion dx=32.9, dy=-22.9; flags: none"
N1358114587,T1602,1358114587-0162,0.4348,2,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,475.58,702.01,8.59,4,0.00,4,8.59,7.54,30.17,1.14,2.45,,"2 frame(s); median area 3.5 px; net motion dx=32.9, dy=-22.9; flags: none"
N1358105418,T1043,1358105418-0687,0.4348,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,680.02,823.32,8.17,3,0.00,3,8.17,7.73,23.19,1.06,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-37.5, dy=-47.0; flags: none"
N1358106096,T1043,1358106096-0248,0.4348,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,642.50,776.32,11.75,4,0.00,4,11.75,9.22,36.90,1.27,2.70,,"2 frame(s); median area 3.5 px; net motion dx=-37.5, dy=-47.0; flags: none"
N1358105418,T1116,1358105418-2934,0.4345,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,759.74,1015.02,10.38,3,0.00,3,10.38,9.07,27.22,1.14,1.73,,"2 frame(s); median area 3.5 px; net motion dx=8.8, dy=-81.3; flags: none"
N1358106096,T1116,1358106096-2512,0.4345,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,768.52,933.75,9.44,4,0.00,4,9.44,9.29,37.16,1.02,4.47,,"2 frame(s); median area 3.5 px; net motion dx=8.8, dy=-81.3; flags: none"
N1358063118,T0450,1358063118-0248,0.4337,2,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,565.04,927.36,9.24,3,0.00,3,9.24,8.66,25.97,1.07,4.39,,"2 frame(s); median area 3.5 px; net motion dx=5.0, dy=-1.1; flags: none"
N1358063796,T0450,1358063796-0123,0.4337,2,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,570.01,926.26,10.33,4,0.00,4,10.33,9.59,38.35,1.08,1.17,,"2 frame(s); median area 3.5 px; net motion dx=5.0, dy=-1.1; flags: none"
N1358063118,T0508,1358063118-0901,0.4337,2,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,771.99,1019.36,9.75,3,0.00,3,9.75,9.11,27.34,1.07,4.39,,"2 frame(s); median area 3.5 px; net motion dx=1.1, dy=-12.9; flags: none"
N1358063118,T0510,1358063118-0914,0.4337,2,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,788.06,1020.69,9.75,3,0.00,3,9.75,8.62,25.87,1.13,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-4.5, dy=-8.9; flags: none"
N1358063287,T0508,1358063287-0614,0.4337,2,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,773.06,1006.48,9.80,4,0.00,4,9.80,8.95,35.80,1.09,2.62,,"2 frame(s); median area 3.5 px; net motion dx=1.1, dy=-12.9; flags: none"
N1358063287,T0510,1358063287-0670,0.4337,2,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,783.52,1011.81,9.80,4,0.00,4,9.80,8.23,32.93,1.19,1.82,,"2 frame(s); median area 3.5 px; net motion dx=-4.5, dy=-8.9; flags: none"
N1358114418,T1665,1358114418-1141,0.4336,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,45.01,868.53,9.92,4,0.00,4,9.92,9.21,36.85,1.08,2.45,,"2 frame(s); median area 3.5 px; net motion dx=15.7, dy=14.1; flags: none"
N1358115096,T1665,1358115096-1358,0.4336,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,60.70,882.68,9.61,3,0.00,3,9.61,8.54,25.62,1.12,1.73,,"2 frame(s); median area 3.5 px; net motion dx=15.7, dy=14.1; flags: none"
N1358069418,T0726,1358069418-1004,0.4335,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,867.35,843.94,8.96,3,0.00,3,8.96,8.49,25.48,1.06,1.73,,"2 frame(s); median area 3.5 px; net motion dx=1.8, dy=-22.0; flags: none"
N1358069587,T0726,1358069587-0678,0.4335,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,869.18,821.93,10.54,4,0.00,4,10.54,8.97,35.88,1.18,3.60,,"2 frame(s); median area 3.5 px; net motion dx=1.8, dy=-22.0; flags: none"
N1358114418,T1661,1358114418-1069,0.4330,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,66.34,863.62,9.95,3,0.00,3,9.95,8.75,26.24,1.14,1.73,,"2 frame(s); median area 3.5 px; net motion dx=78.2, dy=8.1; flags: none"
N1358115096,T1661,1358115096-1127,0.4330,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,144.50,871.73,9.39,4,0.00,4,9.39,8.69,34.77,1.08,1.82,,"2 frame(s); median area 3.5 px; net motion dx=78.2, dy=8.1; flags: none"
N1358069418,T0767,1358069418-2457,0.4324,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,989.05,951.31,10.43,3,0.00,3,10.43,9.55,28.66,1.09,4.39,,"2 frame(s); median area 3.5 px; net motion dx=0.4, dy=-42.1; flags: none"
N1358069587,T0767,1358069587-1362,0.4324,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,989.50,909.25,8.70,4,0.00,4,8.70,8.29,33.15,1.05,4.47,,"2 frame(s); median area 3.5 px; net motion dx=0.4, dy=-42.1; flags: none"
N1358105418,T1118,1358105418-2993,0.4317,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,776.01,1019.28,9.45,3,0.00,3,9.45,8.56,25.68,1.10,1.73,,"2 frame(s); median area 3.5 px; net motion dx=8.8, dy=-79.0; flags: none"
N1358106096,T1118,1358106096-2613,0.4317,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,784.77,940.27,9.44,4,0.00,4,9.44,8.80,35.19,1.07,2.45,,"2 frame(s); median area 3.5 px; net motion dx=8.8, dy=-79.0; flags: none"
N1358069418,T0766,1358069418-2399,0.4316,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,988.70,947.75,10.16,4,0.00,4,10.16,8.84,35.38,1.15,2.45,,"2 frame(s); median area 3.5 px; net motion dx=-1.7, dy=-51.4; flags: none"
N1358069587,T0766,1358069587-1271,0.4316,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,987.05,896.35,8.70,3,0.00,3,8.70,8.29,24.87,1.05,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-1.7, dy=-51.4; flags: none"
N1358114418,T1598,1358114418-0123,0.4315,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,479.04,706.66,8.78,3,0.00,3,8.78,8.08,24.23,1.09,4.39,,"2 frame(s); median area 3.5 px; net motion dx=8.2, dy=-20.4; flags: none"
N1358114587,T1598,1358114587-0139,0.4315,2,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,487.20,686.24,10.05,4,0.00,4,10.05,8.79,35.16,1.14,1.63,,"2 frame(s); median area 3.5 px; net motion dx=8.2, dy=-20.4; flags: none"
N1358105418,T1074,1358105418-1202,0.4314,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,650.61,865.74,10.95,3,0.00,3,10.95,9.27,27.80,1.18,1.73,,"2 frame(s); median area 3.0 px; net motion dx=5.7, dy=-75.4; flags: none"
N1358106096,T1074,1358106096-0321,0.4314,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,656.28,790.39,12.02,3,0.00,3,12.02,10.26,30.77,1.17,1.73,,"2 frame(s); median area 3.0 px; net motion dx=5.7, dy=-75.4; flags: none"
N1358105418,T1075,1358105418-1207,0.4313,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,736.79,865.95,10.50,6,0.00,6,10.50,8.92,53.50,1.18,4.47,,"3 frame(s); median area 4.0 px; net motion dx=-29.7, dy=-48.8; flags: none"
N1358105587,T1075,1358105587-0986,0.4313,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,738.00,865.64,8.80,3,0.00,3,8.80,8.26,24.78,1.07,4.39,,"3 frame(s); median area 4.0 px; net motion dx=-29.7, dy=-48.8; flags: none"
N1358106096,T1075,1358106096-0517,0.4313,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,707.05,817.19,9.70,4,0.00,4,9.70,8.92,35.69,1.09,1.62,,"3 frame(s); median area 4.0 px; net motion dx=-29.7, dy=-48.8; flags: none"
N1358065818,T0609,1358065818-0609,0.4313,2,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,426.06,955.47,9.60,4,0.00,4,9.60,9.06,36.22,1.06,2.62,,"2 frame(s); median area 3.5 px; net motion dx=-46.4, dy=-49.1; flags: none"
N1358065987,T0609,1358065987-0671,0.4313,2,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,379.67,906.33,9.16,3,0.00,3,9.16,9.13,27.39,1.00,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-46.4, dy=-49.1; flags: none"
N1358117118,T1971,1358117118-0225,0.4313,2,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,461.95,929.22,9.39,4,0.00,4,9.39,8.49,33.95,1.11,1.17,,"2 frame(s); median area 3.5 px; net motion dx=18.4, dy=-25.2; flags: none"
N1358117287,T1971,1358117287-0281,0.4313,2,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,480.37,904.00,9.36,3,0.00,3,9.36,8.35,25.06,1.12,1.73,,"2 frame(s); median area 3.5 px; net motion dx=18.4, dy=-25.2; flags: none"
N1358069418,T0697,1358069418-0455,0.4309,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,708.41,786.56,10.09,4,0.00,4,10.09,8.16,32.63,1.24,2.24,,"2 frame(s); median area 3.5 px; net motion dx=8.9, dy=-4.6; flags: none"
N1358069587,T0697,1358069587-0431,0.4309,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,717.34,781.94,8.55,3,0.00,3,8.55,8.01,24.02,1.07,1.73,,"2 frame(s); median area 3.5 px; net motion dx=8.9, dy=-4.6; flags: none"
N1358114418,T1597,1358114418-0122,0.4307,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,852.65,705.62,12.59,3,0.00,3,12.59,11.09,33.27,1.14,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-15.3, dy=35.0; flags: none"
N1358115096,T1597,1358115096-0111,0.4307,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,837.31,740.65,10.15,3,0.00,3,10.15,9.77,29.31,1.04,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-15.3, dy=35.0; flags: none"
N1358105418,T1113,1358105418-2868,0.4304,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,835.00,1008.69,9.02,4,0.00,4,9.02,8.52,34.08,1.06,1.17,,"2 frame(s); median area 3.5 px; net motion dx=26.0, dy=-78.0; flags: none"
N1358106096,T1113,1358106096-2461,0.4304,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,861.00,930.69,9.44,3,0.00,3,9.44,9.17,27.52,1.03,1.73,,"2 frame(s); median area 3.5 px; net motion dx=26.0, dy=-78.0; flags: none"
N1358114418,T1642,1358114418-0712,0.4301,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,218.98,831.35,10.20,3,0.00,3,10.20,9.69,29.07,1.05,4.39,,"2 frame(s); median area 3.0 px; net motion dx=59.4, dy=2.7; flags: none"
N1358115096,T1642,1358115096-0620,0.4301,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,278.43,834.06,12.33,3,0.00,3,12.33,9.59,28.78,1.29,1.73,,"2 frame(s); median area 3.0 px; net motion dx=59.4, dy=2.7; flags: none"
N1358114418,T1601,1358114418-0140,0.4300,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,455.71,718.94,9.07,3,0.00,3,9.07,8.46,25.39,1.07,4.39,,"2 frame(s); median area 3.5 px; net motion dx=8.5, dy=-17.2; flags: none"
N1358114587,T1601,1358114587-0160,0.4300,2,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,464.24,701.75,9.27,4,0.00,4,9.27,8.73,34.90,1.06,1.63,,"2 frame(s); median area 3.5 px; net motion dx=8.5, dy=-17.2; flags: none"
N1358069418,T0703,1358069418-0526,0.4298,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,742.75,796.33,10.17,4,0.00,4,10.17,8.54,34.17,1.19,2.45,,"2 frame(s); median area 3.5 px; net motion dx=21.2, dy=0.0; flags: none"
N1358069587,T0703,1358069587-0522,0.4298,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,763.97,796.35,8.09,3,0.00,3,8.09,7.64,22.91,1.06,4.39,,"2 frame(s); median area 3.5 px; net motion dx=21.2, dy=0.0; flags: none"
N1358063118,T0466,1358063118-0379,0.4291,2,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,633.29,961.30,9.75,3,0.00,3,9.75,8.03,24.10,1.21,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-18.8, dy=3.4; flags: none"
N1358063118,T0500,1358063118-0846,0.4291,2,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,669.09,1015.27,9.75,3,0.00,3,9.75,8.73,26.18,1.12,4.39,,"2 frame(s); median area 3.5 px; net motion dx=1.9, dy=-19.5; flags: none"
N1358063796,T0466,1358063796-0211,0.4291,2,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,614.48,964.74,8.27,4,0.00,4,8.27,8.01,32.03,1.03,4.47,,"2 frame(s); median area 3.5 px; net motion dx=-18.8, dy=3.4; flags: none"
N1358063796,T0500,1358063796-0284,0.4291,2,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,671.02,995.76,8.27,4,0.00,4,8.27,7.93,31.72,1.04,1.62,,"2 frame(s); median area 3.5 px; net motion dx=1.9, dy=-19.5; flags: none"
N1358069418,T0779,1358069418-2775,0.4290,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,703.52,993.72,8.41,4,0.15,4,8.41,7.44,29.75,1.13,6.17,,"2 frame(s); median area 3.5 px; net motion dx=-16.2, dy=-9.6; flags: none"
N1358069587,T0779,1358069587-1603,0.4290,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,687.33,984.08,9.59,3,0.00,3,9.59,8.51,25.53,1.13,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-16.2, dy=-9.6; flags: none"
N1358069418,T0780,1358069418-2798,0.4287,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,992.44,995.30,13.37,3,0.00,3,13.37,10.16,30.47,1.32,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-3.4, dy=-44.0; flags: none"
N1358069587,T0780,1358069587-1505,0.4287,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,989.05,951.31,8.70,3,0.00,3,8.70,7.97,23.90,1.09,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-3.4, dy=-44.0; flags: none"
N1358101818,T0959,1358101818-0621,0.4286,2,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,439.74,959.63,10.16,3,0.00,3,10.16,9.12,27.35,1.11,1.73,,"2 frame(s); median area 3.0 px; net motion dx=23.9, dy=-65.4; flags: none"
N1358101987,T0959,1358101987-0577,0.4286,2,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,463.64,894.28,11.86,3,0.00,3,11.86,10.88,32.64,1.09,1.73,,"2 frame(s); median area 3.0 px; net motion dx=23.9, dy=-65.4; flags: none"
N1358114418,T1620,1358114418-0392,0.4284,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,452.91,782.40,10.27,3,0.00,3,10.27,8.46,25.38,1.21,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-17.0, dy=-19.8; flags: none"
N1358115096,T1620,1358115096-0184,0.4284,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,435.92,762.62,11.70,3,0.00,3,11.70,10.24,30.71,1.14,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-17.0, dy=-19.8; flags: none"
N1358069418,T0717,1358069418-0817,0.4277,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,809.05,829.65,10.43,3,0.00,3,10.43,9.98,29.93,1.05,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-0.3, dy=-23.0; flags: none"
N1358069587,T0717,1358069587-0576,0.4277,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,808.71,806.69,11.29,3,0.00,3,11.29,9.45,28.36,1.19,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-0.3, dy=-23.0; flags: none"
N1358069418,T0728,1358069418-1046,0.4276,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,937.34,847.10,9.80,3,0.00,3,9.80,8.57,25.71,1.14,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-25.6, dy=-16.8; flags: none"
N1358069587,T0728,1358069587-0752,0.4276,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,911.69,830.27,11.91,3,0.00,3,11.91,9.52,28.56,1.25,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-25.6, dy=-16.8; flags: none"
N1358117118,T2018,1358117118-0716,0.4274,2,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,386.54,1013.42,9.39,4,0.00,4,9.39,8.38,33.52,1.12,5.83,,"2 frame(s); median area 3.5 px; net motion dx=4.8, dy=-15.8; flags: none"
N1358117796,T2018,1358117796-0234,0.4274,2,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,391.34,997.66,8.08,3,0.00,3,8.08,7.97,23.91,1.01,1.73,,"2 frame(s); median area 3.5 px; net motion dx=4.8, dy=-15.8; flags: none"
N1358105418,T1103,1358105418-2608,0.4274,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,767.64,977.96,8.10,3,0.00,3,8.10,7.47,22.42,1.08,4.39,,"2 frame(s); median area 3.5 px; net motion dx=0.5, dy=-80.7; flags: none"
N1358106096,T1103,1358106096-1755,0.4274,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,768.18,897.30,9.37,4,0.00,4,9.37,8.13,32.51,1.15,1.63,,"2 frame(s); median area 3.5 px; net motion dx=0.5, dy=-80.7; flags: none"
N1358069418,T0670,1358069418-0139,0.4273,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,552.31,701.32,9.38,3,0.00,3,9.38,8.42,25.27,1.11,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-10.4, dy=-9.6; flags: none"
N1358069587,T0670,1358069587-0178,0.4273,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,541.93,691.75,12.24,3,0.00,3,12.24,9.64,28.92,1.27,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-10.4, dy=-9.6; flags: none"
N1358105418,T1076,1358105418-1208,0.4273,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,755.09,865.31,9.25,3,0.00,3,9.25,7.94,23.83,1.16,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-37.1, dy=-48.0; flags: none"
N1358106096,T1076,1358106096-0520,0.4273,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,717.95,817.35,12.34,3,0.00,3,12.34,11.68,35.05,1.06,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-37.1, dy=-48.0; flags: none"
N1358105418,T1038,1358105418-0628,0.4271,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,717.90,817.39,11.14,3,0.00,3,11.14,9.61,28.82,1.16,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-62.9, dy=-29.7; flags: none"
N1358106096,T1038,1358106096-0305,0.4271,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,655.04,787.66,10.39,3,0.00,3,10.39,8.91,26.74,1.17,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-62.9, dy=-29.7; flags: none"
N1358069418,T0676,1358069418-0178,0.4266,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,588.03,718.68,8.26,3,0.00,3,8.26,7.87,23.60,1.05,4.39,,"2 frame(s); median area 3.5 px; net motion dx=-0.8, dy=-7.2; flags: none"
N1358069587,T0676,1358069587-0214,0.4266,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,587.24,711.48,8.94,4,0.00,4,8.94,8.68,34.72,1.03,4.47,,"2 frame(s); median area 3.5 px; net motion dx=-0.8, dy=-7.2; flags: none"
N1358069418,T0742,1358069418-1253,0.4261,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,620.01,862.30,10.51,3,0.00,3,10.51,9.14,27.42,1.15,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-18.3, dy=0.6; flags: none"
N1358069587,T0742,1358069587-1022,0.4261,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,601.68,862.93,10.68,3,0.00,3,10.68,9.47,28.42,1.13,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-18.3, dy=0.6; flags: none"
N1358114418,T1641,1358114418-0711,0.4261,2,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,211.68,831.98,8.31,3,0.00,3,8.31,7.96,23.88,1.04,1.73,,"2 frame(s); median area 3.0 px; net motion dx=57.9, dy=3.3; flags: none"
N1358115096,T1641,1358115096-0640,0.4261,2,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,269.60,835.26,12.88,3,0.00,3,12.88,10.79,32.38,1.19,1.73,,"2 frame(s); median area 3.0 px; net motion dx=57.9, dy=3.3; flags: none"
N1358069418,T0705,1358069418-0564,0.4255,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,751.39,801.10,10.43,3,0.00,3,10.43,8.92,26.77,1.17,4.39,,"2 frame(s); median area 3.0 px; net motion dx=15.6, dy=-9.5; flags: none"
N1358069587,T0705,1358069587-0487,0.4255,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,766.96,791.65,10.58,3,0.00,3,10.58,9.06,27.18,1.17,4.39,,"2 frame(s); median area 3.0 px; net motion dx=15.6, dy=-9.5; flags: none"
N1358069418,T0678,1358069418-0208,0.4255,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,560.27,731.90,10.34,3,0.00,3,10.34,9.34,28.03,1.11,4.39,,"2 frame(s); median area 3.0 px; net motion dx=-8.0, dy=5.2; flags: none"
N1358069587,T0678,1358069587-0278,0.4255,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,552.29,737.06,10.65,3,0.00,3,10.65,9.15,27.44,1.16,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-8.0, dy=5.2; flags: none"
